coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date
Function X,FX,-0.14307375729971242,-0.6609672153359171,-0.3510760922952358,-0.21240575025780936,-0.10375088354404179,-0.09271592940460435,2022-03-17
API3,API3,-0.14216817338903912,-0.2509470444245975,-0.6050322603585953,-0.7413751807037762,-0.09363839819854823,-0.09271658910447983,2022-03-17
Dent,DENT,-0.14318022672469485,-0.43731984938428825,-0.012467868210756397,-0.28672376941137495,-0.09919211169217357,-0.0927176814060798,2022-03-17
Raydium,RAY,-0.14263081692381546,-0.139123361448783,-0.33414568109101184,-0.14683102747525148,-0.09730276229229864,-0.09273708199026927,2022-03-17
Fetch.ai,FET,-0.14310808021251883,0.009974882518969604,-0.13098074664032416,-0.3654134367504444,-0.09815820231895082,-0.09274242174272815,2022-03-17
Escoin Token,ELG,-0.14245841673868656,-0.17639792244072117,-0.6558234939712673,-0.02879652646664728,-0.10449961458568029,-0.0927581035092112,2022-03-17
Euro Tether,EURT,-0.1429385185200582,-0.36277072740041194,-0.3002848586825639,-0.0899996010637013,-0.09942735601400036,-0.09276765312586488,2022-03-17
CoinEx Token,CET,-0.14316740908197734,-0.40004528839235004,-0.4018673259079077,0.11109621546947619,-0.1045715369729659,-0.09279873161566879,2022-03-17
Astroport,ASTRO,-0.14278575886234907,-0.43731984938428825,-2.1626300911472,0.31219203200265366,-0.10158691974510516,-0.09280300194994111,2022-03-17
Chromia,CHR,-0.14309356804503645,-0.3254961664084738,0.4954444679159627,-0.01568158191013571,-0.08364275805166496,-0.0928086469723954,2022-03-17
Chia,XCH,-0.12877988053124256,-0.4745944103762264,-0.14791115784454817,-0.43973145590400997,-0.10146997414128939,-0.09284472085874056,2022-03-17
xSUSHI,XSUSHI,-0.14230347480015296,0.08452400450284592,0.5800965239370809,-0.006938285539127999,-0.1046693657156357,-0.09284772634521525,2022-03-17
Cratos,CRTS,-0.14318004539024023,-0.2509470444245975,1.2742433833102653,-0.22114904662881707,-0.09877483635753388,-0.09290417065163396,2022-03-17
Status,SNT,-0.143168239472979,-0.43731984938428825,-0.232563213865668,-0.4790762895735447,-0.10159643576625921,-0.09291295241140536,2022-03-17
Telos,TLOS,-0.142993378223019,-0.3254961664084738,0.3769315894863949,-0.36104178856494057,-0.1033889807740445,-0.09293389686321937,2022-03-17
Power Ledger,POWR,-0.14306911515194268,-0.28822160541653563,-0.1817719802529961,-0.2779804730403672,-0.09346356555026886,-0.09298957712665802,2022-03-17
Astar,ASTR,-0.14315723652454498,-0.40004528839235004,0.3430707670779469,0.014919955388391299,-0.10152996860764722,-0.09303926748566928,2022-03-17
Medibloc,MED,-0.1431719305757007,-0.3254961664084738,-0.28335444747834154,-0.15994597203176303,-0.1031058449815683,-0.0930599661117572,2022-03-17
Celer Network,CELR,-0.14317238987826328,-0.027299678472968582,0.20762747744415516,-0.2692371766693595,-0.09397249561362502,-0.093082235802538,2022-03-17
COTI,COTI,-0.14313606840054813,-0.3254961664084738,-0.13098074664032416,-0.24300728755633635,-0.10035350269126232,-0.09311773484175671,2022-03-17
Vulcan Forged,PYR,-0.1412385217578376,-0.3254961664084738,-0.012467868210756397,-0.5227927714285834,-0.0974018462812739,-0.09317700864278908,2022-03-17
Dopex,DPX,0.11299719428670982,-0.10184880045684858,0.3092099446694991,-0.0725130083216863,-0.10364623594676678,-0.09320076946413249,2022-03-17
Energy Web Token,EWT,-0.14208306443688687,-0.36277072740041194,0.021392954197691574,-0.19054750933029005,-0.10429860553913553,-0.09322235449370525,2022-03-17
PLEX,PLEX,-0.14299362285669942,0.5318187364061038,0.44465323430329085,0.5176594967213349,-0.09935832290430661,-0.09325024214138587,2022-03-17
Orbs,ORBS,-0.1431649786042027,-0.40004528839235004,-0.3849369147036837,-0.13808773110424374,-0.10283617363589014,-0.0932675465259989,2022-03-17
Alchemix USD,ALUSD,-0.14296278679219424,-0.36277072740041194,-0.4018673259079077,-0.09874289743470901,-0.10471033103947477,-0.09327943866770783,2022-03-17
XYO Network,XYO,-0.1431771674494783,-0.36277072740041194,-0.31721526988678783,-0.3435551958229251,-0.10297849928332704,-0.09339028715848306,2022-03-17
Boba Network,BOBA,-0.14290141974604315,-0.17639792244072117,0.5800965239370809,0.6050924604314122,-0.10200513678632916,-0.09340564874129782,2022-03-17
Ocean Protocol,OCEAN,-0.14307906875301094,-0.3254961664084738,-0.5203802043374738,-0.0725130083216863,-0.10000434340794134,-0.09345491052290902,2022-03-17
Unibright,UBT,-0.14288832606109664,-0.36277072740041194,1.8837381866623284,3.1319051116526424,-0.10421341842804188,-0.09346863391635156,2022-03-17
Mdex,MDX,-0.1431301441627941,-0.3254961664084738,0.22455788864837917,0.08486632635645303,-0.1009668432941159,-0.09348978134667277,2022-03-17
LUKSO Token,LYXE,-0.14031978153075816,-0.43731984938428825,-0.28335444747834154,-0.3260686030809097,-0.10387826838943896,-0.09352858125251853,2022-03-17
Mask Network,MASK,-0.14226201146448902,-0.28822160541653563,0.3261403558737229,-0.14683102747525148,-0.07841467640064649,-0.09354635124883748,2022-03-17
DAO Maker,DAO,-0.1427028321910212,-0.17639792244072117,-0.31721526988678783,-0.3260686030809097,-0.10381214268102038,-0.0935634473943885,2022-03-17
Origin Protocol,OGN,-0.14309005391822488,-0.8473400202956078,-1.1298750076895383,2.03024976890567,-0.06723888651751055,-0.09357482116102682,2022-03-17
UFO Gaming,UFO,-0.14318075004042338,-0.10184880045684858,-0.31721526988678783,-0.3479268440084285,-0.10275822548638058,-0.09364997839191072,2022-03-17
Ardor,ARDR,-0.14313832226018358,-0.5118689713681646,-0.2664240362741159,-0.29109541759687874,-0.10294270102159712,-0.09366347544998273,2022-03-17
Pundi X,PUNDIX,-0.14301797863829646,-0.36277072740041194,-0.2664240362741159,-0.31732530670990194,-0.10327834656170148,-0.0937011030674927,2022-03-17
Civic,CVC,-0.14311830136121614,-0.40004528839235004,0.7324702247750984,0.08923797454195688,-0.08235589860545128,-0.09372332370359993,2022-03-17
GMX,GMX,-0.1376224824317791,-0.2509470444245975,1.6128516073947445,-0.0419114710231593,-0.10361330122699842,-0.09376714620305532,2022-03-17
Interest Bearing Bitcoin,IBBTC,8.772267865044817,0.34544593144641295,-0.012467868210756397,0.12421116002598775,-0.10476090158923711,-0.09378263330270775,2022-03-17
Kyber Network Crystal Legacy,KNCL,-0.14251952060177023,0.19634768747866033,-0.5881018491543712,-0.24300728755633635,-0.07496838915095277,-0.0938478176000927,2022-03-17
MX Token,MX,-0.14277266517740256,-0.40004528839235004,-0.3002848586825639,-0.12497278654773218,-0.10462644919605246,-0.09385869671676259,2022-03-17
Coinmetro,XCM,-0.1430469259387481,-0.2509470444245975,-0.3002848586825639,-0.2080341020723055,-0.10474887085990345,-0.09389620868097513,2022-03-17
Conflux,CFX,-0.14315480568193467,-0.40004528839235004,-0.02939827941498038,-0.3435551958229251,-0.10277250586140083,-0.09389858781949183,2022-03-17
Yoshi.exchange,YOSHI,-0.14287523237615013,-0.3254961664084738,0.44465323430329085,1.1209469463208677,-0.10415551108505298,-0.0939462140420082,2022-03-17
Wonderland,TIME,-0.09934091220986108,-0.28822160541653563,-0.046328690619204305,-0.33918354763742126,-0.10434780662714026,-0.09400198715423919,2022-03-17
MiL.k Alliance,MLK,-0.14300310792207466,-0.40004528839235004,-0.4018673259079077,-0.12060113836222831,-0.10133156755912949,-0.094013628814631,2022-03-17
XSGD,XSGD,-0.1430198846423685,-0.36277072740041194,-0.3510760922952358,-0.09437124924920516,-0.10396216038212393,-0.09402819518567848,2022-03-17
Divi,DIVI,-0.1431665988158374,0.3081713704544748,0.20762747744415516,-0.13808773110424374,-0.10468853803525258,-0.09402882274356408,2022-03-17
JOE,JOE,-0.1429664004310114,-0.7727908983117316,1.4943387289651753,-0.24737893574184022,-0.08739420861851899,-0.09403265426865724,2022-03-17
Radicle,RAD,-0.14223582409459604,-0.36277072740041194,-0.774336372400835,-0.3872716776779637,-0.10192754386101233,-0.09407690013756342,2022-03-17
SuperFarm,SUPER,-0.14304710052121405,-0.43731984938428825,-0.19870239145722005,-0.37415673312145215,-0.09975421193017739,-0.09414238670642755,2022-03-17
Pundi X [OLD],NPXS,-0.1431805904128726,-0.17639792244072117,3.4921272510636054,-0.3479268440084285,-0.10476090887133305,-0.09417137065372978,2022-03-17
Aragon,ANT,-0.14217690251233678,-0.17639792244072117,-0.5203802043374738,-0.24300728755633635,-0.09738848296462868,-0.09417332208283795,2022-03-17
Reserve Rights Token,RSR,-0.14317785145882386,-0.4745944103762264,-1.0282925404641945,-0.03316817465215114,-0.08206872449386195,-0.09417355733484888,2022-03-17
Moonriver,MOVR,-0.13192891176087587,-0.3254961664084738,0.5800965239370809,-0.378528381306956,-0.09778122064444707,-0.0941776868703718,2022-03-17
BTSE Token,BTSE,-0.1413323598332875,0.2708968094625367,-0.28335444747834154,0.2815904947041266,-0.104695969832827,-0.09425729892318507,2022-03-17
Ergo,ERG,-0.14246932814280863,-0.5864180933520409,-0.36800650349945974,-0.08562795287819745,-0.10422535251102197,-0.09429796785154797,2022-03-17
Rari Governance Token,RGT,-0.13987459624257717,-0.36277072740041194,-0.13098074664032416,-0.3829000294924599,-0.10472246883265515,-0.09430341999576028,2022-03-17
Request,REQ,-0.14313291478652876,-0.43731984938428825,-0.3002848586825639,0.3034487356316459,-0.10052509047528346,-0.09430424069491561,2022-03-17
Cartesi,CTSI,-0.14311048988700514,-0.2509470444245975,0.15683624383148334,-0.10311454562021288,-0.09852652558499435,-0.0943605009871272,2022-03-17
Aurora,AURORA,-0.14157677528562218,-0.40004528839235004,0.8171222807962181,-0.4047582704199792,-0.10429128212118724,-0.09436616084434604,2022-03-17
Veritaseum,VERI,-0.12622879424749944,-2.7483426308844536,0.13990583262725934,1.3307860592250524,-0.10473977621076139,-0.09438143986275312,2022-03-17
Power Cash,PRCH,-0.14318062506343807,-0.21367248343265932,0.5631661127328587,-0.25175058392734406,-0.10471791906319926,-0.09441751159227081,2022-03-17
MMFinance,MMF,-0.14291887799263847,-0.43731984938428825,1.1388000936764735,1.5624834130567573,-0.08797998092422966,-0.09443141844756221,2022-03-17
sBTC,SBTC,8.742222222654249,-0.36277072740041194,-0.31721526988678783,-0.2255206948143205,-0.10382566077392097,-0.09443321511114798,2022-03-17
Numeraire,NMR,-0.1370987350339191,-0.36277072740041194,-0.5542410267459235,-0.2604938802983518,-0.10337305114384386,-0.0944405412491017,2022-03-17
Alchemy Pay,ACH,-0.14317202151688416,-0.17639792244072117,-0.6219626715628193,-0.29983871396788647,-0.10228822545722878,-0.09444550700241663,2022-03-17
FEG Token BSC,FEG,-0.14318075169071892,0.5690932973980419,-0.791266783605059,-0.15994597203176303,-0.10466416131873897,-0.09448047664570242,2022-03-17
inSure DeFi,SURE,-0.14317940718040317,-0.139123361448783,0.10604501021881138,0.4739430148662964,-0.10434165399913321,-0.0944884233976094,2022-03-17
Multichain,MULTI,-0.14124943316195968,-0.40004528839235004,-0.9605708956472987,-1.1654250546976503,-0.10445723996422775,-0.094502165176691,2022-03-17
Bifrost,BFC,-0.14314804999518652,-0.36277072740041194,-0.31721526988678783,-0.2167773984433132,-0.10407426442518265,-0.09458511544607046,2022-03-17
Ion,ION,1.4707010269167453,-1.7419294841021233,0.4107924118948429,-0.7107736434052493,-0.1046106424444246,-0.09463196726231381,2022-03-17
World Mobile Token,WMT,-0.1430348505060343,-0.3254961664084738,-0.02939827941498038,-0.3479268440084285,-0.10437750916922871,-0.09465644617569105,2022-03-17
Poollotto.finance,PLT,-0.13925919305009163,0.19634768747866033,-0.046328690619204305,0.05426478905792601,-0.10450796017936677,-0.09466046563410466,2022-03-17
Mango,MNGO,-0.14314799107360424,-0.3254961664084738,-0.14791115784454817,-0.17743256477377847,-0.10458404086454896,-0.09466910054548863,2022-03-17
AscendEx Token,ASD,-0.143135141585882,-0.43731984938428825,-0.4187977371121317,-0.3085820103388942,-0.10403857526802619,-0.09468464416980246,2022-03-17
Reef Finance,REEF,-0.14317890004221046,-0.28822160541653563,-0.31721526988678783,-0.19929080570129776,-0.0992782666079555,-0.09469922503367842,2022-03-17
Storj,STORJ,-0.1429494299241803,-0.2509470444245975,0.07218418781036176,0.22913071647808037,-0.09649790945295006,-0.09474941267293552,2022-03-17
FEG Token,FEG,-0.14318075169075842,-0.8100654593036698,-0.31721526988678783,-0.09874289743470901,-0.10454596699314377,-0.09476353978765666,2022-03-17
Tokamak Network,TON,-0.1423885837523052,-0.3254961664084738,-0.09711992423187626,-0.31732530670990194,-0.10361097958316755,-0.09476589964623998,2022-03-17
BNB48 Club Token,KOGE,-0.1267350833987641,-6.466105600944445e-17,0.0,0.0,0.0,-0.09480303845299735,2022-03-17
Akash Network,AKT,-0.14293197167758498,0.12179856549478403,0.2584187110568271,-0.08125630469269358,-0.1042225560266886,-0.09480378700364352,2022-03-17
Origin Dollar,OUSD,-0.14296323044988585,-0.40004528839235004,-0.3510760922952358,-0.12497278654773218,-0.1046226468472959,-0.09480642559272325,2022-03-17
Verge,XVG,-0.14317876159218054,-0.36277072740041194,-0.4187977371121317,-0.702030347034241,-0.10331612356717422,-0.09481462716590505,2022-03-17
VeThor Token,VTHO,-0.14318003665996165,-0.43731984938428825,-0.232563213865668,-0.011309933724631847,-0.10284784601288335,-0.09483975333794567,2022-03-17
Merit Circle,MC,-0.14271810815679215,-0.40004528839235004,-0.14791115784454817,0.049893140872422186,-0.10148035973676822,-0.09484495828868764,2022-03-17
USDX,USDX,-0.142968593841468,-0.10184880045684858,-0.3002848586825639,-0.0899996010637013,-0.10453245759961115,-0.09486440984765317,2022-03-17
Band Protocol,BAND,-0.1424016774372517,-0.3254961664084738,-0.6050322603585953,-0.29109541759687874,-0.09942978096282605,-0.09486576146830232,2022-03-17
aelf,ELF,-0.1431107626721082,-0.40004528839235004,-0.28335444747834154,-0.2692371766693595,-0.10233970795448745,-0.09488029446112954,2022-03-17
Biconomy,BICO,-0.14289923746521874,-0.5864180933520409,-0.7066147275839392,-0.10311454562021288,-0.09373060678702638,-0.09488716369359557,2022-03-17
OriginTrail,TRAC,-0.1430927112815848,-0.7355163373197935,-0.3002848586825639,-0.5096778268720717,-0.10416692175605934,-0.09488891543204328,2022-03-17
Beldex,BDX,-0.1431593427499475,-0.17639792244072117,-0.8928492508304011,1.5493684685002453,-0.10466386517775383,-0.09490359390551367,2022-03-17
Orchid Protocol,OXT,-0.14312719175506672,-0.36277072740041194,0.1906970662399313,0.15918434551001862,-0.09866125849654911,-0.09495395535350157,2022-03-17
StarLink,STARL,-0.14318074853201757,-0.28822160541653563,-0.3510760922952358,-0.20366245388680163,-0.10258010121474008,-0.0949737338822511,2022-03-17
GPEX,GPX,-0.14235803182076337,-0.43731984938428825,-0.6896843163797152,-0.3697850849359483,-0.10470159723649199,-0.09497916430037207,2022-03-17
Kishu Inu,KISHU,-0.14318075169124464,-0.36277072740041194,-1.0621533628726427,0.21601577192156876,-0.10261247700011543,-0.09499485469416498,2022-03-17
Beta Finance,BETA,-0.14309560542241412,-0.3254961664084738,-0.28335444747834154,-0.4834479377590486,-0.09888966185287709,-0.09507861753514259,2022-03-17
Ark,ARK,-0.1429941562061329,-0.0645742394649067,0.0044625429934675885,-0.33481189945191736,-0.10396756993911563,-0.0951009146597167,2022-03-17
TrueFi,TRU,-0.14313389070251345,3.178312566833713,2.882632447711541,0.9548243152717208,-0.0996504027344919,-0.09514954286010704,2022-03-17
STASIS EURO,EURS,-0.1429385185200582,-0.40004528839235004,-0.31721526988678783,-0.09874289743470901,-0.10273815205723,-0.09514959864829077,2022-03-17
Acala,ACA,-0.14294506536253146,-0.28822160541653563,-0.6388930827670416,-0.33918354763742126,-0.10155801754487129,-0.09516040535342374,2022-03-17
Keep3rV1,KP3R,-0.06428475304643096,-0.2509470444245975,-0.3510760922952358,-0.24300728755633635,-0.09783139062456106,-0.09520464951264962,2022-03-17
Magic,MAGIC,-0.14260026499227363,-0.43731984938428825,-1.1637358300979863,-0.33918354763742126,-0.10309959919782909,-0.09520560333014431,2022-03-17
Hxro,HXRO,-0.14311435012355547,-0.36277072740041194,-0.4526585595205796,-0.3916433258634676,-0.10473630766400388,-0.09525708101525657,2022-03-17
Sperax,SPA,-0.14314359966990128,-0.5118689713681646,0.0383233654019155,-0.2167773984433132,-0.10443160038946173,-0.09525943945349008,2022-03-17
MaidSafeCoin,MAID,-0.14311632552415773,-0.3254961664084738,-0.3849369147036837,-0.39601497404897146,-0.10475925007584576,-0.09526089078795559,2022-03-17
flexUSD,FLEXUSD,-0.1429625236091268,-0.36277072740041194,-0.48651938192902755,-0.09437124924920516,-0.10464874857598609,-0.09528560605806027,2022-03-17
Prometeus,PROM,-0.14142401562791304,-0.40004528839235004,-0.21563280266144402,-0.2386356393708325,-0.1044396110574808,-0.0952924363098152,2022-03-17
Iron Bank EURO,IBEUR,-0.14294070080088264,-0.36277072740041194,-0.13098074664032416,-0.08125630469269358,-0.10474107735348241,-0.0952983141644252,2022-03-17
Qredo,QRDO,-0.1426111763963957,-0.36277072740041194,0.07218418781036176,0.001805010831879726,-0.09869942951089682,-0.09532616451477224,2022-03-17
Bezoge Earth,BEZOGE,-0.14318075169091726,-0.5118689713681646,-0.774336372400835,-0.8768962744543959,-0.1046981878091894,-0.0953361817158399,2022-03-17
Victoria VR,VR,-0.143147095683782,0.009974882518969604,0.7324702247750984,0.4695713666807926,-0.1011222828763158,-0.09535352576503617,2022-03-17
Polkastarter,POLS,-0.1428599564103792,0.3081713704544748,-1.1129445964853146,0.7624717951095511,-0.09227082746606892,-0.09536107032122544,2022-03-17
DUSK Network,DUSK,-0.1431102967551522,-1.2573601912069274,-0.5203802043374738,-0.5752525496546296,-0.10087139854074752,-0.09536154698009644,2022-03-17
iExec RLC,RLC,-0.14278575886234907,-0.21367248343265932,-0.4187977371121317,-0.05939806376517429,-0.10320192551374689,-0.0953622729366597,2022-03-17
RMRK,RMRK,-0.1402106674895373,-0.5864180933520409,-0.4526585595205796,-0.40912991860548303,-0.10363009281957686,-0.0953718289448875,2022-03-17
THORChain (ERC20),RUNE,-0.14143929159368393,-0.2509470444245975,1.6636428410074167,2.4499279947140407,-0.10388701777878939,-0.09537238761580792,2022-03-17
Metadium,META,-0.14316413588378857,-0.43731984938428825,-0.6050322603585953,-0.08562795287819745,-0.10117366605578998,-0.0953933457713672,2022-03-17
StormX,STMX,-0.14317774071155015,-0.28822160541653563,-0.6388930827670416,-0.5402793641705987,-0.10409351213932204,-0.09539874817703382,2022-03-17
Stratis,STRAX,-0.1429742599154005,-0.4745944103762264,-0.1817719802529961,-0.2779804730403672,-0.09953876954472532,-0.09540605285192394,2022-03-17
STP Network,STPT,-0.14316154919233248,-0.36277072740041194,-0.13098074664032416,-0.30421036215339037,-0.10211664311031263,-0.09540996299600867,2022-03-17
Steem,STEEM,-0.14311047090116197,-0.21367248343265932,-0.0632591018234283,-0.15120267566075535,-0.10321533377712669,-0.0954279828686809,2022-03-17
DEAPCOIN,DEP,-0.14317483734331013,-0.6609672153359171,-0.7066147275839392,-0.7982066071153264,-0.10290501173475157,-0.09545458283775603,2022-03-17
Meerkat Shares,MSHARE,2.9428523951024905,-0.3254961664084738,1.1388000936764735,4.552690771941396,-0.1016485206947508,-0.09545801014181787,2022-03-17
RSK Infrastructure Framework,RIF,-0.14314771523330805,-0.43731984938428825,-0.232563213865668,-0.40912991860548303,-0.104687175496742,-0.09547024590296674,2022-03-17
Dawn Protocol,DAWN,-0.1428053993897688,-0.3254961664084738,-0.1648415690487738,-0.07688465650718974,-0.10328917473752654,-0.09548613422513424,2022-03-17
Alpha Finance,ALPHA,-0.14311964259101081,-0.2509470444245975,-0.33414568109101184,-0.11622949017672446,-0.10268562817312886,-0.09548686907203513,2022-03-17
NKN,NKN,-0.14313887765065342,-0.17639792244072117,-0.4526585595205796,-0.16431762021726648,-0.10263358311674052,-0.09549168058588314,2022-03-17
Decentral Games,DG,-0.1431102740594316,-0.7355163373197935,0.5970269351413064,-0.06814136013618201,-0.10428813041266119,-0.09549186060206862,2022-03-17
Balancer,BAL,-0.14066676418184043,-0.36277072740041194,-0.3002848586825639,-0.2692371766693595,-0.1015378426230942,-0.09550081361920172,2022-03-17
Strike,STRK,-0.13453237278440502,-0.28822160541653563,0.3430707670779469,-0.14683102747525148,-0.07917510048027719,-0.09551223791346895,2022-03-17
Alien Worlds,TLM,-0.1431591074313461,-0.0645742394649067,0.07218418781036176,-0.18617586114478618,-0.08535775109365767,-0.09553647152717559,2022-03-17
Dero,DERO,-0.14079551875048102,-0.3254961664084738,-0.28335444747834154,-0.7938349589298226,-0.10455600751369255,-0.0955415005912676,2022-03-17
Sun Token,SUN,-0.14317821985097667,-0.36277072740041194,-0.4018673259079077,-0.2167773984433132,-0.09750103719998061,-0.09556469945384384,2022-03-17
Tomb Shares,TSHARE,0.5370623686490148,-0.9218891422794842,0.7832614583877703,-1.6157048178045477,-0.09930404247281993,-0.0955648744198967,2022-03-17
GXChain,GXC,-0.14282722219801297,-0.5864180933520409,-0.5711714379501475,-0.30421036215339037,-0.10075881168276564,-0.09556506579888055,2022-03-17
Ankr Reward-Bearing Staked ETH,AETHC,0.34886028807049285,-0.17639792244072117,0.05525377660613948,-0.25612223211284796,-0.10472457371723375,-0.09560009025714741,2022-03-17
Spookyswap,BOO,-0.14025431310602568,-0.5491435323601027,0.05525377660613948,-0.4222448631619945,-0.10366265419146921,-0.09560047409352886,2022-03-17
Maple,MPL,-0.13737152013697118,-0.9591637032714223,0.4107924118948429,0.8411614624486206,-0.10258221443621299,-0.09560391591672196,2022-03-17
Kirobo,KIRO,-0.14315340029308374,-0.027299678472968582,-0.5373106155416995,-0.5490226605416064,-0.10474016919021115,-0.09561952427216268,2022-03-17
BENQI Liquid Staked AVAX,SAVAX,-0.1257683329935475,-0.36277072740041194,1.2065217384933695,0.023663251759398582,-0.10434952873952753,-0.09562812220184637,2022-03-17
sETH2,SETH2,0.4717881669098865,-0.17639792244072117,0.07218418781036176,0.049893140872422186,-0.10441476240025405,-0.09564447516251713,2022-03-17
Aavegotchi,GHST,-0.1427573892116316,-0.40004528839235004,-0.4018673259079077,-0.13808773110424374,-0.09426664553091693,-0.09568038823370188,2022-03-17
FUNToken,FUN,-0.14317833530766347,-0.6236926543439753,-0.19870239145722005,-0.1555743238462592,-0.10445724612628006,-0.09568374570389866,2022-03-17
agEUR,AGEUR,-0.1429385185200582,-0.2509470444245975,-0.21563280266144402,-0.08125630469269358,-0.10398981603542035,-0.09572734476128865,2022-03-17
Alchemix,ALCX,-0.12202790366049726,-0.40004528839235004,-0.012467868210756397,-0.7326318843327685,-0.10223238022692588,-0.0957519791503632,2022-03-17
Hoo Token,HOO,-0.14287741465697457,-0.5118689713681646,0.1906970662399313,0.15481269732451475,-0.10156064656637094,-0.09576502900867111,2022-03-17
Beefy.Finance,BIFI,0.17606074555070408,-0.5118689713681646,-0.31721526988678783,-0.5096778268720717,-0.1042528330895377,-0.09576761401900014,2022-03-17
Alpine F1 Team Fan Token,ALPINE,-0.14099847086715175,-0.28822160541653563,2.0022510650918957,4.063066175164964,-0.022602355444360116,-0.09577538128077714,2022-03-17
DODO,DODO,-0.14309454898026705,-0.4745944103762264,-0.24949362506989198,-0.24737893574184022,-0.09579823233500787,-0.09578372425767215,2022-03-17
Hathor,HTR,-0.1430734530897655,-0.3254961664084738,0.07218418781036176,-0.31732530670990194,-0.10284161074088045,-0.09582448940158245,2022-03-17
TitanSwap,TITAN,-0.1429363362392338,-1.0337128252552987,-0.5373106155416995,-0.2692371766693595,-0.10475321583173805,-0.09583493407533365,2022-03-17
PlatON Network,LAT,-0.14317062156920085,-0.17639792244072117,-0.02939827941498038,-0.3085820103388942,-0.10382006128072827,-0.09583711607455897,2022-03-17
Phantasma,SOUL,-0.14294724764335587,-0.17639792244072117,-0.5542410267459235,-0.5621376050981179,-0.1036980421330092,-0.09584209729390503,2022-03-17
Tornado Cash,TORN,-0.13286292795372626,-0.43731984938428825,-0.5711714379501475,-0.29546706578238263,-0.10212491584679223,-0.0958473559286088,2022-03-17
Klever,KLV,-0.14317618403812632,-0.43731984938428825,-0.5711714379501475,-0.03753982283765501,-0.10352633726999393,-0.09585993799208056,2022-03-17
JasmyCoin,JASMY,-0.14317570438642313,-0.9591637032714223,1.2573129721060414,2.8914644614499307,0.1336120269032374,-0.09586706288751018,2022-03-17
BTC Standard Hashrate Token,BTCST,-0.13988987220834806,-0.10184880045684858,-0.6558234939712673,-0.5053061786865679,-0.10362050865337359,-0.0958833042718135,2022-03-17
KardiaChain,KAI,-0.14317363705942537,-0.43731984938428825,-0.6558234939712673,-0.3697850849359483,-0.1037144969875519,-0.09589911276506183,2022-03-17
My Neighbor Alice,ALICE,-0.1418124616146592,-0.3254961664084738,0.15683624383148334,-0.17306091658827463,-0.06852739956858861,-0.09590049868452832,2022-03-17
Proton,XPR,-0.1431783367542913,-0.43731984938428825,-0.2664240362741159,-0.5490226605416064,-0.10161293266774718,-0.095903109576787,2022-03-17
Utrust,UTK,-0.14312903098134555,-0.40004528839235004,-0.14791115784454817,-0.3260686030809097,-0.10178937796136667,-0.09590509475235423,2022-03-17
Kava Swap,SWP,-0.14278357658152463,-0.8100654593036698,-0.2664240362741159,-0.10311454562021288,-0.1040438162747632,-0.09590663033460496,2022-03-17
Regen,REGEN,-0.1429901368813105,-0.43731984938428825,-0.1817719802529961,-0.2779804730403672,-0.1046947740322028,-0.09593628689644473,2022-03-17
BakerySwap,BAKE,-0.14305855531326145,-0.28822160541653563,-0.046328690619204305,-0.17306091658827463,-0.09915547502885413,-0.09594095963685695,2022-03-17
Hydra,HYDRA,-0.1411599596481586,-0.21367248343265932,0.2753491222610511,0.14169775276800275,-0.10444161952406422,-0.09594676923576835,2022-03-17
Venus,XVS,-0.14124725088113527,-0.2509470444245975,0.2753491222610511,-0.14683102747525148,-0.0990603923866781,-0.09596428354282092,2022-03-17
CRYPTO20,C20,-0.1424802395469307,-0.17639792244072117,1.1895913272891454,-0.16431762021726648,-0.10467357874705588,-0.09596533788951797,2022-03-17
Pylon Protocol,MINE,-0.14316878830538396,-0.43731984938428825,0.021392954197691574,0.4127399402692424,-0.10466963720841156,-0.09597001578527391,2022-03-17
QuarkChain,QKC,-0.14317725402704262,-0.0645742394649067,0.07218418781036176,-0.2386356393708325,-0.10392529499792123,-0.09597241878040663,2022-03-17
Orion Protocol,ORN,-0.14251297375929697,-0.2509470444245975,-0.6050322603585953,-0.4266165113474984,-0.10126235321260273,-0.09601698025629843,2022-03-17
Seedify.fund,SFUND,-0.14222709497129837,-0.43731984938428825,-0.1817719802529961,-0.8375514407848612,-0.10364466716074024,-0.09602318410748979,2022-03-17
TomoChain,TOMO,-0.14292106027346288,-0.10184880045684858,-0.14791115784454817,-0.2255206948143205,-0.10402610182423107,-0.09602493873924264,2022-03-17
Ellipsis,EPS,-0.14314441627938576,-0.40004528839235004,-0.19870239145722005,-0.22989234299982433,-0.10271565766646405,-0.09602944432552589,2022-03-17
Railgun,RAIL,-0.14278575886234907,-0.40004528839235004,-0.046328690619204305,-0.8681529780833881,-0.10459106814151212,-0.0960341018892375,2022-03-17
Decentral Games Governance,XDG,-0.1431069842710888,0.12179856549478403,0.4785140567117387,-0.046283119208662724,-0.10470855745582693,-0.09603929766031133,2022-03-17
Hermez Network,HEZ,-0.14183428442290338,-0.28822160541653563,-0.14791115784454817,-0.046283119208662724,-0.10473736261098619,-0.09605839273778041,2022-03-17
AIOZ Network,AIOZ,-0.1431339284559717,-0.8100654593036698,-2.010256390309185,-0.5708809014691257,-0.10277093635042696,-0.09606184003195052,2022-03-17
